,Month_ending,Year,County,State,Primary_use,Battery_BEVs,Hybrid_(PHEVs),EV_Total,Non-Electric_Total,Total_Veh,%_Electric,Proximity,State_Names
849,April,2021,Snohomish,WA,Truck,1,0,1,126400,126401,0.0,Washington,Washington
850,April,2021,Skagit,WA,Truck,1,0,1,33024,33025,0.0,Washington,Washington
860,April,2021,Douglas,WA,Passenger,88,46,134,28472,28606,0.47,Washington,Washington
861,April,2021,Columbia,WA,Truck,0,0,0,1560,1560,0.0,Washington,Washington
863,April,2021,Walla Walla,WA,Passenger,108,71,179,36527,36706,0.49,Washington,Washington
867,April,2021,Pend Oreille,WA,Passenger,14,5,19,9302,9321,0.2,Washington,Washington
873,April,2021,Grays Harbor,WA,Truck,0,0,0,21415,21415,0.0,Washington,Washington
877,April,2021,Chelan,WA,Truck,0,0,0,23068,23068,0.0,Washington,Washington
880,April,2021,Island,WA,Truck,0,0,0,21561,21561,0.0,Washington,Washington
883,April,2021,Asotin,WA,Passenger,19,14,33,12659,12692,0.26,Washington,Washington
885,April,2021,Whatcom,WA,Truck,4,0,4,43870,43874,0.01,Washington,Washington
886,April,2021,Stevens,WA,Truck,0,0,0,18874,18874,0.0,Washington,Washington
889,April,2021,Lewis,WA,Truck,0,0,0,26910,26910,0.0,Washington,Washington
894,April,2021,Kittitas,WA,Passenger,153,58,211,29983,30194,0.7,Washington,Washington
895,April,2021,Whatcom,WA,Passenger,1355,582,1937,151158,153095,1.27,Washington,Washington
898,April,2021,Asotin,WA,Truck,0,0,0,6769,6769,0.0,Washington,Washington
903,April,2021,Thurston,WA,Passenger,1494,834,2328,198087,200415,1.16,Washington,Washington
921,April,2021,Pierce,WA,Passenger,3272,1903,5175,559851,565026,0.92,Washington,Washington
926,April,2021,Franklin,WA,Passenger,109,95,204,61946,62150,0.33,Washington,Washington
928,April,2021,Klickitat,WA,Truck,0,0,0,8248,8248,0.0,Washington,Washington
929,April,2021,Jefferson,WA,Truck,0,0,0,9623,9623,0.0,Washington,Washington
930,April,2021,Skagit,WA,Passenger,562,268,830,91975,92805,0.89,Washington,Washington
939,April,2021,Pend Oreille,WA,Truck,0,0,0,5738,5738,0.0,Washington,Washington
944,April,2021,Grays Harbor,WA,Passenger,156,134,290,49368,49658,0.58,Washington,Washington
945,April,2021,Okanogan,WA,Truck,0,0,0,16751,16751,0.0,Washington,Washington
953,April,2021,Garfield,WA,Passenger,0,2,2,1376,1378,0.15,Washington,Washington
957,April,2021,Walla Walla,WA,Truck,0,0,0,14047,14047,0.0,Washington,Washington
964,April,2021,Yakima,WA,Truck,0,0,0,61656,61656,0.0,Washington,Washington
966,April,2021,King,WA,Truck,6,1,7,184931,184938,0.0,Washington,Washington
970,April,2021,King,WA,Passenger,29460,8753,38213,1369496,1407709,2.71,Washington,Washington
971,April,2021,Benton,WA,Passenger,496,377,873,136100,136973,0.64,Washington,Washington
972,April,2021,Benton,WA,Truck,0,0,0,43685,43685,0.0,Washington,Washington
974,April,2021,Adams,WA,Truck,0,0,0,5406,5406,0.0,Washington,Washington
976,April,2021,Franklin,WA,Truck,0,0,0,20683,20683,0.0,Washington,Washington
977,April,2021,Yakima,WA,Passenger,206,139,345,169220,169565,0.2,Washington,Washington
978,April,2021,Jefferson,WA,Passenger,310,178,488,24904,25392,1.92,Washington,Washington
980,April,2021,San Juan,WA,Passenger,406,125,531,14147,14678,3.62,Washington,Washington
983,April,2021,Adams,WA,Passenger,11,9,20,13054,13074,0.15,Washington,Washington
987,April,2021,Ferry,WA,Passenger,10,3,13,4406,4419,0.29,Washington,Washington
993,April,2021,Island,WA,Passenger,582,308,890,63254,64144,1.39,Washington,Washington
998,April,2021,Cowlitz,WA,Passenger,211,134,345,72518,72863,0.47,Washington,Washington
1001,April,2021,Clallam,WA,Passenger,309,206,515,50403,50918,1.01,Washington,Washington
1002,April,2021,Mason,WA,Passenger,191,134,325,48096,48421,0.67,Washington,Washington
1005,April,2021,Klickitat,WA,Passenger,67,47,114,15186,15300,0.75,Washington,Washington
1008,April,2021,Columbia,WA,Passenger,5,4,9,2478,2487,0.36,Washington,Washington
1010,April,2021,Whitman,WA,Passenger,59,44,103,21991,22094,0.47,Washington,Washington
1013,April,2021,Wahkiakum,WA,Truck,0,0,0,1806,1806,0.0,Washington,Washington
1019,April,2021,Skamania,WA,Passenger,40,30,70,8366,8436,0.83,Washington,Washington
1021,April,2021,Douglas,WA,Truck,0,0,0,12625,12625,0.0,Washington,Washington
1023,April,2021,Cowlitz,WA,Truck,0,0,0,29173,29173,0.0,Washington,Washington
1024,April,2021,Kitsap,WA,Passenger,1733,814,2547,180539,183086,1.39,Washington,Washington
1026,April,2021,Grant,WA,Passenger,102,86,188,66806,66994,0.28,Washington,Washington
1028,April,2021,Lincoln,WA,Truck,0,0,0,4751,4751,0.0,Washington,Washington
1029,April,2021,Clallam,WA,Truck,1,0,1,21992,21993,0.0,Washington,Washington
1030,April,2021,Garfield,WA,Truck,0,0,0,1007,1007,0.0,Washington,Washington
1034,April,2021,Stevens,WA,Passenger,40,43,83,30581,30664,0.27,Washington,Washington
1037,April,2021,Pacific,WA,Truck,0,0,0,7919,7919,0.0,Washington,Washington
1040,April,2021,Pierce,WA,Truck,0,0,0,145966,145966,0.0,Washington,Washington
1041,April,2021,Spokane,WA,Truck,0,0,0,101932,101932,0.0,Washington,Washington
1044,April,2021,San Juan,WA,Truck,0,0,0,5911,5911,0.0,Washington,Washington
1045,April,2021,Lewis,WA,Passenger,146,135,281,59779,60060,0.47,Washington,Washington
1048,April,2021,Chelan,WA,Passenger,314,93,407,54673,55080,0.74,Washington,Washington
1049,April,2021,Kittitas,WA,Truck,0,0,0,14775,14775,0.0,Washington,Washington
1051,April,2021,Wahkiakum,WA,Passenger,11,6,17,3113,3130,0.54,Washington,Washington
1057,April,2021,Mason,WA,Truck,0,0,0,21291,21291,0.0,Washington,Washington
1058,April,2021,Skamania,WA,Truck,0,0,0,4022,4022,0.0,Washington,Washington
1062,April,2021,Pacific,WA,Passenger,41,41,82,16071,16153,0.51,Washington,Washington
1066,April,2021,Lincoln,WA,Passenger,5,13,18,7751,7769,0.23,Washington,Washington
1067,April,2021,Whitman,WA,Truck,0,0,0,8564,8564,0.0,Washington,Washington
1069,April,2021,Clark,WA,Passenger,2681,1330,4011,321630,325641,1.23,Washington,Washington
1072,April,2021,Okanogan,WA,Passenger,60,36,96,26414,26510,0.36,Washington,Washington
1083,April,2021,Clark,WA,Truck,0,0,0,84198,84198,0.0,Washington,Washington
1084,April,2021,Grant,WA,Truck,0,0,0,27879,27879,0.0,Washington,Washington
1085,April,2021,Spokane,WA,Passenger,1000,611,1611,324879,326490,0.49,Washington,Washington
1087,April,2021,Kitsap,WA,Truck,0,0,0,54575,54575,0.0,Washington,Washington
1091,April,2021,Ferry,WA,Truck,0,0,0,3649,3649,0.0,Washington,Washington
1095,April,2021,Snohomish,WA,Passenger,5588,1967,7555,540438,547993,1.38,Washington,Washington
1100,April,2022,Whitman,WA,Truck,0,0,0,8586,8586,0.0,Washington,Washington
1105,April,2022,Cowlitz,WA,Truck,0,1,1,28734,28735,0.0,Washington,Washington
1124,April,2022,Pierce,WA,Truck,3,0,3,143016,143019,0.0,Washington,Washington
1130,April,2022,Mason,WA,Passenger,294,178,472,47516,47988,0.98,Washington,Washington
1131,April,2022,Walla Walla,WA,Passenger,163,92,255,36040,36295,0.7,Washington,Washington
1132,April,2022,Columbia,WA,Truck,0,0,0,1588,1588,0.0,Washington,Washington
1134,April,2022,Wahkiakum,WA,Truck,0,0,0,1817,1817,0.0,Washington,Washington
1142,April,2022,Skamania,WA,Truck,0,0,0,3981,3981,0.0,Washington,Washington
1146,April,2022,Island,WA,Passenger,779,367,1146,62227,63373,1.81,Washington,Washington
1147,April,2022,Clark,WA,Truck,3,0,3,83236,83239,0.0,Washington,Washington
1152,April,2022,King,WA,Truck,26,1,27,181794,181821,0.01,Washington,Washington
1158,April,2022,Columbia,WA,Passenger,7,0,7,2446,2453,0.29,Washington,Washington
1161,April,2022,Yakima,WA,Truck,0,0,0,61533,61533,0.0,Washington,Washington
1162,April,2022,Thurston,WA,Passenger,2073,1015,3088,195014,198102,1.56,Washington,Washington
1163,April,2022,Pacific,WA,Truck,0,0,0,7978,7978,0.0,Washington,Washington
1165,April,2022,Ferry,WA,Truck,0,0,0,3568,3568,0.0,Washington,Washington
1167,April,2022,Benton,WA,Truck,1,0,1,43588,43589,0.0,Washington,Washington
1168,April,2022,Lewis,WA,Truck,0,0,0,26439,26439,0.0,Washington,Washington
1170,April,2022,Yakima,WA,Passenger,318,183,501,167415,167916,0.3,Washington,Washington
1171,April,2022,Chelan,WA,Truck,0,0,0,23067,23067,0.0,Washington,Washington
1173,April,2022,San Juan,WA,Passenger,494,155,649,14128,14777,4.39,Washington,Washington
1175,April,2022,Skagit,WA,Truck,1,0,1,32485,32486,0.0,Washington,Washington
1177,April,2022,Cowlitz,WA,Passenger,314,172,486,70917,71403,0.68,Washington,Washington
1179,April,2022,Stevens,WA,Truck,0,0,0,18994,18994,0.0,Washington,Washington
1182,April,2022,Walla Walla,WA,Truck,0,0,0,14018,14018,0.0,Washington,Washington
1188,April,2022,Kittitas,WA,Passenger,236,77,313,29746,30059,1.04,Washington,Washington
1192,April,2022,Douglas,WA,Passenger,126,57,183,28526,28709,0.64,Washington,Washington
1198,April,2022,Franklin,WA,Passenger,179,105,284,62000,62284,0.46,Washington,Washington
1201,April,2022,Grant,WA,Truck,0,0,0,28082,28082,0.0,Washington,Washington
1203,April,2022,Clallam,WA,Passenger,404,241,645,49821,50466,1.28,Washington,Washington
1204,April,2022,Adams,WA,Truck,0,0,0,5481,5481,0.0,Washington,Washington
1205,April,2022,Clallam,WA,Truck,1,0,1,21998,21999,0.0,Washington,Washington
1207,April,2022,Spokane,WA,Truck,0,0,0,102417,102417,0.0,Washington,Washington
1209,April,2022,Asotin,WA,Truck,0,0,0,6749,6749,0.0,Washington,Washington
1217,April,2022,Wahkiakum,WA,Passenger,20,11,31,3079,3110,1.0,Washington,Washington
1219,April,2022,Kittitas,WA,Truck,0,0,0,14715,14715,0.0,Washington,Washington
1222,April,2022,Whatcom,WA,Truck,4,0,4,43460,43464,0.01,Washington,Washington
1223,April,2022,Spokane,WA,Passenger,1511,810,2321,325760,328081,0.71,Washington,Washington
1228,April,2022,Thurston,WA,Truck,3,0,3,55595,55598,0.01,Washington,Washington
1234,April,2022,Lincoln,WA,Passenger,7,18,25,7670,7695,0.32,Washington,Washington
1236,April,2022,Lewis,WA,Passenger,232,171,403,59518,59921,0.67,Washington,Washington
1239,April,2022,Chelan,WA,Passenger,447,124,571,54522,55093,1.04,Washington,Washington
1241,April,2022,Kitsap,WA,Passenger,2325,1020,3345,179074,182419,1.83,Washington,Washington
1242,April,2022,Lincoln,WA,Truck,0,0,0,4851,4851,0.0,Washington,Washington
1244,April,2022,Skagit,WA,Passenger,752,328,1080,90318,91398,1.18,Washington,Washington
1245,April,2022,Jefferson,WA,Passenger,415,210,625,24734,25359,2.46,Washington,Washington
1253,April,2022,King,WA,Passenger,39326,10828,50154,1351160,1401314,3.58,Washington,Washington
1257,April,2022,Pend Oreille,WA,Passenger,16,10,26,9032,9058,0.29,Washington,Washington
1258,April,2022,Franklin,WA,Truck,0,0,0,20942,20942,0.0,Washington,Washington
1259,April,2022,Mason,WA,Truck,0,0,0,21131,21131,0.0,Washington,Washington
1264,April,2022,Clark,WA,Passenger,3864,1692,5556,317894,323450,1.72,Washington,Washington
1267,April,2022,Kitsap,WA,Truck,1,0,1,53850,53851,0.0,Washington,Washington
1272,April,2022,Whatcom,WA,Passenger,1775,717,2492,149078,151570,1.64,Washington,Washington
1274,April,2022,Okanogan,WA,Passenger,79,48,127,26465,26592,0.48,Washington,Washington
1277,April,2022,Whitman,WA,Passenger,83,56,139,22051,22190,0.63,Washington,Washington
1279,April,2022,Benton,WA,Passenger,715,446,1161,135499,136660,0.85,Washington,Washington
1286,April,2022,Pierce,WA,Passenger,4836,2264,7100,548921,556021,1.28,Washington,Washington
1289,April,2022,Grant,WA,Passenger,159,98,257,66893,67150,0.38,Washington,Washington
1292,April,2022,Klickitat,WA,Truck,0,0,0,8281,8281,0.0,Washington,Washington
1293,April,2022,Stevens,WA,Passenger,64,52,116,30125,30241,0.38,Washington,Washington
1306,April,2022,Okanogan,WA,Truck,0,0,0,16687,16687,0.0,Washington,Washington
1307,April,2022,Garfield,WA,Truck,0,0,0,990,990,0.0,Washington,Washington
1309,April,2022,Snohomish,WA,Passenger,7965,2418,10383,534060,544443,1.91,Washington,Washington
1311,April,2022,Skamania,WA,Passenger,67,46,113,8227,8340,1.35,Washington,Washington
1312,April,2022,Grays Harbor,WA,Passenger,200,158,358,49216,49574,0.72,Washington,Washington
1313,April,2022,Ferry,WA,Passenger,19,4,23,4406,4429,0.52,Washington,Washington
1323,April,2022,Grays Harbor,WA,Truck,0,0,0,21346,21346,0.0,Washington,Washington
1324,April,2022,Island,WA,Truck,1,0,1,21467,21468,0.0,Washington,Washington
1329,April,2022,Asotin,WA,Passenger,24,19,43,12707,12750,0.34,Washington,Washington
1333,April,2022,Douglas,WA,Truck,0,0,0,12748,12748,0.0,Washington,Washington
1334,April,2022,Pend Oreille,WA,Truck,0,0,0,5657,5657,0.0,Washington,Washington
1341,April,2022,Klickitat,WA,Passenger,100,55,155,15247,15402,1.01,Washington,Washington
1347,April,2022,Adams,WA,Passenger,16,10,26,12985,13011,0.2,Washington,Washington
1348,April,2022,Snohomish,WA,Truck,4,0,4,124628,124632,0.0,Washington,Washington
1349,April,2022,Pacific,WA,Passenger,60,68,128,15938,16066,0.8,Washington,Washington
1350,April,2022,Jefferson,WA,Truck,0,0,0,9522,9522,0.0,Washington,Washington
1353,April,2022,Garfield,WA,Passenger,0,3,3,1332,1335,0.22,Washington,Washington
1354,April,2022,San Juan,WA,Truck,1,0,1,5986,5987,0.02,Washington,Washington
1360,April,2023,Mason,WA,Passenger,417,204,621,46162,46783,1.33,Washington,Washington
1369,April,2023,Kittitas,WA,Passenger,328,95,423,29339,29762,1.42,Washington,Washington
1378,April,2023,Wahkiakum,WA,Passenger,27,16,43,3044,3087,1.39,Washington,Washington
1380,April,2023,King,WA,Passenger,53639,13733,67372,1318485,1385857,4.86,Washington,Washington
1383,April,2023,Asotin,WA,Passenger,33,21,54,12339,12393,0.44,Washington,Washington
1386,April,2023,Grays Harbor,WA,Truck,4,0,4,20911,20915,0.02,Washington,Washington
1395,April,2023,Walla Walla,WA,Truck,5,0,5,13674,13679,0.04,Washington,Washington
1399,April,2023,Klickitat,WA,Truck,8,0,8,8230,8238,0.1,Washington,Washington
1400,April,2023,Jefferson,WA,Truck,10,0,10,9292,9302,0.11,Washington,Washington
1401,April,2023,Thurston,WA,Truck,55,0,55,53886,53941,0.1,Washington,Washington
1406,April,2023,Douglas,WA,Truck,7,0,7,12882,12889,0.05,Washington,Washington
1408,April,2023,San Juan,WA,Truck,12,0,12,5895,5907,0.2,Washington,Washington
1409,April,2023,Cowlitz,WA,Passenger,433,203,636,69749,70385,0.9,Washington,Washington
1410,April,2023,Spokane,WA,Truck,34,0,34,101402,101436,0.03,Washington,Washington
1412,April,2023,Wahkiakum,WA,Truck,2,0,2,1779,1781,0.11,Washington,Washington
1414,April,2023,Douglas,WA,Passenger,189,61,250,28557,28807,0.87,Washington,Washington
1419,April,2023,Whatcom,WA,Passenger,2323,857,3180,147179,150359,2.11,Washington,Washington
1420,April,2023,Mason,WA,Truck,10,0,10,20712,20722,0.05,Washington,Washington
1425,April,2023,Yakima,WA,Passenger,468,242,710,165211,165921,0.43,Washington,Washington
1433,April,2023,Clark,WA,Passenger,5444,2212,7656,312447,320103,2.39,Washington,Washington
1442,April,2023,Snohomish,WA,Passenger,11666,2925,14591,526766,541357,2.7,Washington,Washington
1443,April,2023,Stevens,WA,Passenger,108,62,170,29693,29863,0.57,Washington,Washington
1444,April,2023,Okanogan,WA,Truck,3,0,3,16397,16400,0.02,Washington,Washington
1447,April,2023,Pacific,WA,Truck,3,0,3,7787,7790,0.04,Washington,Washington
1448,April,2023,Cowlitz,WA,Truck,8,0,8,28099,28107,0.03,Washington,Washington
1450,April,2023,Island,WA,Passenger,1012,423,1435,61224,62659,2.29,Washington,Washington
1451,April,2023,Adams,WA,Truck,2,0,2,5293,5295,0.04,Washington,Washington
1452,April,2023,Ferry,WA,Passenger,19,4,23,4330,4353,0.53,Washington,Washington
1455,April,2023,Walla Walla,WA,Passenger,213,115,328,35303,35631,0.92,Washington,Washington
1460,April,2023,Skamania,WA,Passenger,99,53,152,8037,8189,1.86,Washington,Washington
1464,April,2023,Chelan,WA,Passenger,605,154,759,54000,54759,1.39,Washington,Washington
1465,April,2023,Clark,WA,Truck,82,0,82,81044,81126,0.1,Washington,Washington
1476,April,2023,Ferry,WA,Truck,0,0,0,3556,3556,0.0,Washington,Washington
1477,April,2023,Skagit,WA,Passenger,1055,389,1444,88585,90029,1.6,Washington,Washington
1478,April,2023,Grant,WA,Truck,10,0,10,27865,27875,0.04,Washington,Washington
1479,April,2023,San Juan,WA,Passenger,605,173,778,13782,14560,5.34,Washington,Washington
1480,April,2023,Lincoln,WA,Passenger,18,16,34,7641,7675,0.44,Washington,Washington
1486,April,2023,Grant,WA,Passenger,265,114,379,66651,67030,0.57,Washington,Washington
1489,April,2023,Pend Oreille,WA,Passenger,31,13,44,8881,8925,0.49,Washington,Washington
1493,April,2023,Clallam,WA,Truck,18,0,18,21654,21672,0.08,Washington,Washington
1496,April,2023,Pacific,WA,Passenger,76,89,165,15580,15745,1.05,Washington,Washington
1498,April,2023,Skagit,WA,Truck,18,0,18,31863,31881,0.06,Washington,Washington
1500,April,2023,Pierce,WA,Truck,139,0,139,137180,137319,0.1,Washington,Washington
1506,April,2023,King,WA,Truck,634,2,636,175590,176226,0.36,Washington,Washington
1508,April,2023,Columbia,WA,Truck,0,0,0,1552,1552,0.0,Washington,Washington
1512,April,2023,Whatcom,WA,Truck,52,0,52,42622,42674,0.12,Washington,Washington
1513,April,2023,Pierce,WA,Passenger,7128,2668,9796,530958,540754,1.81,Washington,Washington
1514,April,2023,Clallam,WA,Passenger,518,278,796,48898,49694,1.6,Washington,Washington
1515,April,2023,Franklin,WA,Passenger,298,132,430,61650,62080,0.69,Washington,Washington
1519,April,2023,Whitman,WA,Truck,4,0,4,8571,8575,0.05,Washington,Washington
1522,April,2023,Lewis,WA,Truck,6,0,6,26003,26009,0.02,Washington,Washington
1524,April,2023,Lincoln,WA,Truck,0,0,0,4841,4841,0.0,Washington,Washington
1526,April,2023,Snohomish,WA,Truck,145,0,145,121227,121372,0.12,Washington,Washington
1527,April,2023,Chelan,WA,Truck,26,0,26,23050,23076,0.11,Washington,Washington
1529,April,2023,Grays Harbor,WA,Passenger,286,182,468,48238,48706,0.96,Washington,Washington
1531,April,2023,Stevens,WA,Truck,1,0,1,18709,18710,0.01,Washington,Washington
1535,April,2023,Kittitas,WA,Truck,8,0,8,14470,14478,0.06,Washington,Washington
1536,April,2023,Jefferson,WA,Passenger,531,253,784,24161,24945,3.14,Washington,Washington
1545,April,2023,Columbia,WA,Passenger,8,1,9,2407,2416,0.37,Washington,Washington
1548,April,2023,Whitman,WA,Passenger,138,73,211,21935,22146,0.95,Washington,Washington
1549,April,2023,Spokane,WA,Passenger,2159,1032,3191,321308,324499,0.98,Washington,Washington
1550,April,2023,Kitsap,WA,Passenger,3049,1231,4280,175820,180100,2.38,Washington,Washington
1551,April,2023,Yakima,WA,Truck,11,0,11,60803,60814,0.02,Washington,Washington
1553,April,2023,Klickitat,WA,Passenger,139,59,198,15114,15312,1.29,Washington,Washington
1554,April,2023,Island,WA,Truck,28,0,28,21017,21045,0.13,Washington,Washington
1555,April,2023,Garfield,WA,Truck,0,0,0,976,976,0.0,Washington,Washington
1557,April,2023,Adams,WA,Passenger,24,12,36,12970,13006,0.28,Washington,Washington
1560,April,2023,Pend Oreille,WA,Truck,0,0,0,5600,5600,0.0,Washington,Washington
1561,April,2023,Asotin,WA,Truck,0,0,0,6607,6607,0.0,Washington,Washington
1563,April,2023,Skamania,WA,Truck,1,0,1,3828,3829,0.03,Washington,Washington
1565,April,2023,Benton,WA,Passenger,1089,545,1634,135049,136683,1.2,Washington,Washington
1568,April,2023,Thurston,WA,Passenger,2918,1188,4106,190129,194235,2.11,Washington,Washington
1570,April,2023,Kitsap,WA,Truck,64,0,64,52364,52428,0.12,Washington,Washington
1572,April,2023,Lewis,WA,Passenger,302,195,497,58597,59094,0.84,Washington,Washington
1573,April,2023,Franklin,WA,Truck,4,0,4,20798,20802,0.02,Washington,Washington
1574,April,2023,Garfield,WA,Passenger,1,3,4,1316,1320,0.3,Washington,Washington
1575,April,2023,Okanogan,WA,Passenger,119,58,177,25969,26146,0.68,Washington,Washington
1579,April,2023,Benton,WA,Truck,19,0,19,43089,43108,0.04,Washington,Washington
